sn,np,coating,bacteria,mdr,strain,np_synthesis,method,mic_np_µg_ml,concentration,zoi_np_mm,np_size_min_nm,np_size_max_nm,np_size_avg_nm,shape,time_set_hours,zeta_potential_mV,solvent_for_extract,temperature_for_extract_C,duration_preparing_extract_min,precursor_of_np,concentration_of_precursor_mM,hydrodynamic_diameter_nm,ph_during_synthesis,reference,doi,article_list,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
292,Ag,0,Pseudomonas aeruginosa,0,ATCC 25619,green_synthesis,MIC,2.5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
293,Ag,0,Pseudomonas aeruginosa,0,ATCC 25619,green_synthesis,MIC,2.5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
294,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis,MIC,5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
295,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis,MIC,5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
296,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis,MIC,5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
297,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis,MIC,5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
298,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis,MIC,5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
299,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis,MIC,5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
1942,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis from fungus Phytophthora infestans,MIC,5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
1943,Ag,0,Pseudomonas aeruginosa,0,ATCC 25619,green_synthesis from fungus Phytophthora infestans,MIC,2.5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
1944,Ag,0,Escherichia coli,0,ATCC 10536,green_synthesis from fungus Phytophthora infestans,MIC,2.5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
1945,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis from fungus Phytophthora infestans,MIC,5,,,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2724,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis from fungus Phytophthora infestans,ZOI,,,13.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2725,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis from fungus Phytophthora infestans,ZOI,,,14.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2726,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis from fungus Phytophthora infestans,ZOI,,,13.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2727,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis from fungus Phytophthora infestans,ZOI,,,13.5,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2728,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis from fungus Phytophthora infestans,ZOI,,,17.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2729,Ag,0,Staphylococcus aureus,0,ATCC 25922,green_synthesis from fungus Phytophthora infestans,ZOI,,,14.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2730,Ag,0,Pseudomonas aeruginosa,0,ATCC 25619,green_synthesis from fungus Phytophthora infestans,ZOI,,,12.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2731,Ag,0,Pseudomonas aeruginosa,0,ATCC 25619,green_synthesis from fungus Phytophthora infestans,ZOI,,,13.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2732,Ag,0,Pseudomonas aeruginosa,0,ATCC 25619,green_synthesis from fungus Phytophthora infestans,ZOI,,,14.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2733,Ag,0,Pseudomonas aeruginosa,0,ATCC 25619,green_synthesis from fungus Phytophthora infestans,ZOI,,,18.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2734,Ag,0,Pseudomonas aeruginosa,0,ATCC 25619,green_synthesis from fungus Phytophthora infestans,ZOI,,,13.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2735,Ag,0,Pseudomonas aeruginosa,0,ATCC 25619,green_synthesis from fungus Phytophthora infestans,ZOI,,,14.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2736,Ag,0,Escherichia coli,0,ATCC 10536,green_synthesis from fungus Phytophthora infestans,ZOI,,,20.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2737,Ag,0,Escherichia coli,0,ATCC 10536,green_synthesis from fungus Phytophthora infestans,ZOI,,,21.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2738,Ag,0,Escherichia coli,0,ATCC 10536,green_synthesis from fungus Phytophthora infestans,ZOI,,,13.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2739,Ag,0,Escherichia coli,0,ATCC 10536,green_synthesis from fungus Phytophthora infestans,ZOI,,,15.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2740,Ag,0,Escherichia coli,0,ATCC 10536,green_synthesis from fungus Phytophthora infestans,ZOI,,,16.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
2741,Ag,0,Escherichia coli,0,ATCC 10536,green_synthesis from fungus Phytophthora infestans,ZOI,,,18.0,,,,,,,,,,,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1
