sn,np,coating,bacteria,mdr,strain,np_synthesis,method,mic_np_µg_ml,concentration,zoi_np_mm,np_size_min_nm,np_size_max_nm,np_size_avg_nm,shape,time_set_hours,zeta_potential_mV,solvent_for_extract,temperature_for_extract_C,duration_preparing_extract_min,precursor_of_np,concentration_of_precursor_mM,hydrodynamic_diameter_nm,ph_during_synthesis,reference,doi,article_list,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
1485,Ag,0,Escherichia coli,0,ATCC 11230,Green synthesis using Pimpinella anisum,MBC,16,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
1486,Ag,0,Escherichia coli,0,ATCC 11231,Green synthesis using Pimpinella anisum,MBC,4,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
1487,Ag,0,Escherichia coli,0,ATCC 11232,Green synthesis using Pimpinella anisum,MBC,4,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
1488,Ag,0,Escherichia coli,0,ATCC 11233,Green synthesis using Pimpinella anisum,MBC,4,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
1489,Ag,0,Escherichia coli,0,ATCC 11234,Green synthesis using Pimpinella anisum,MBC,2,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
1490,Ag,0,Escherichia coli,0,ATCC 11235,Green synthesis using Pimpinella anisum,MBC,2,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
1491,Ag,0,Escherichia coli,0,ATCC 11236,Green synthesis using Pimpinella anisum,MBC,2,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
1492,Ag,0,Escherichia coli,0,ATCC 11237,Green synthesis using Pimpinella anisum,MBC,8,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
1493,Ag,0,Escherichia coli,0,ATCC 11238,Green synthesis using Pimpinella anisum,MBC,16,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
1494,Ag,0,Escherichia coli,0,ATCC 11239,Green synthesis using Pimpinella anisum,MBC,4,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
1495,Ag,0,Escherichia coli,0,ATCC 25922,Green synthesis using Pimpinella anisum,MBC,4,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3227,Ag,0,Escherichia coli,0,ATCC 11229,Green synthesis using Pimpinella anisum,ZOI,,128.0,22.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3228,Ag,0,Escherichia coli,0,ATCC 11230,Green synthesis using Pimpinella anisum,ZOI,,128.0,20.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3229,Ag,0,Escherichia coli,0,ATCC 11231,Green synthesis using Pimpinella anisum,ZOI,,128.0,19.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3230,Ag,0,Escherichia coli,0,ATCC 11232,Green synthesis using Pimpinella anisum,ZOI,,128.0,18.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3231,Ag,0,Escherichia coli,0,ATCC 11233,Green synthesis using Pimpinella anisum,ZOI,,128.0,20.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3232,Ag,0,Escherichia coli,0,ATCC 11234,Green synthesis using Pimpinella anisum,ZOI,,128.0,17.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3233,Ag,0,Escherichia coli,0,ATCC 11235,Green synthesis using Pimpinella anisum,ZOI,,128.0,14.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3234,Ag,0,Escherichia coli,0,ATCC 11236,Green synthesis using Pimpinella anisum,ZOI,,128.0,18.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3235,Ag,0,Escherichia coli,0,ATCC 11237,Green synthesis using Pimpinella anisum,ZOI,,128.0,15.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3236,Ag,0,Escherichia coli,0,ATCC 11238,Green synthesis using Pimpinella anisum,ZOI,,128.0,15.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3237,Ag,0,Escherichia coli,0,ATCC 11239,Green synthesis using Pimpinella anisum,ZOI,,128.0,14.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3238,Ag,0,Escherichia coli,0,ATCC 25922,Green synthesis using Pimpinella anisum,ZOI,,128.0,15.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3239,Ag,0,Escherichia coli,0,ATCC 11229,Green synthesis using Pimpinella anisum,ZOI,,256.0,22.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3240,Ag,0,Escherichia coli,0,ATCC 11230,Green synthesis using Pimpinella anisum,ZOI,,256.0,22.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3241,Ag,0,Escherichia coli,0,ATCC 11231,Green synthesis using Pimpinella anisum,ZOI,,256.0,26.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3242,Ag,0,Escherichia coli,0,ATCC 11232,Green synthesis using Pimpinella anisum,ZOI,,256.0,19.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3243,Ag,0,Escherichia coli,0,ATCC 11233,Green synthesis using Pimpinella anisum,ZOI,,256.0,23.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3244,Ag,0,Escherichia coli,0,ATCC 11234,Green synthesis using Pimpinella anisum,ZOI,,256.0,19.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3245,Ag,0,Escherichia coli,0,ATCC 11235,Green synthesis using Pimpinella anisum,ZOI,,256.0,18.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3246,Ag,0,Escherichia coli,0,ATCC 11236,Green synthesis using Pimpinella anisum,ZOI,,256.0,20.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3247,Ag,0,Escherichia coli,0,ATCC 11237,Green synthesis using Pimpinella anisum,ZOI,,256.0,15.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3248,Ag,0,Escherichia coli,0,ATCC 11238,Green synthesis using Pimpinella anisum,ZOI,,256.0,17.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
3249,Ag,0,Escherichia coli,0,ATCC 11239,Green synthesis using Pimpinella anisum,ZOI,,256.0,17.0,25.5,25.5,25.5,spherical,24.0,,water (double-distilled),25.0,1440.0,AgNO3,1.0,65.4,,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1
