sn,np,coating,bacteria,mdr,strain,np_synthesis,method,mic_np_µg_ml,concentration,zoi_np_mm,np_size_min_nm,np_size_max_nm,np_size_avg_nm,shape,time_set_hours,zeta_potential_mV,solvent_for_extract,temperature_for_extract_C,duration_preparing_extract_min,precursor_of_np,concentration_of_precursor_mM,hydrodynamic_diameter_nm,ph_during_synthesis,reference,doi,article_list,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
2126,Ag,0,Staphylococcus aureus,0,MF359584,green_synthesis using Ulva fasciata,ZOI,,85.0,22.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2127,Ag,0,Staphylococcus aureus,0,MF359584,green_synthesis using Ulva fasciata,ZOI,,42.5,19.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2128,Ag,0,Staphylococcus aureus,0,MF359584,green_synthesis using Ulva fasciata,ZOI,,21.25,15.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2129,Ag,0,Staphylococcus aureus,0,MF359584,green_synthesis using Ulva fasciata,ZOI,,10.625,14.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2130,Ag,0,Staphylococcus aureus,0,MF359584,green_synthesis using Ulva fasciata,ZOI,,0.31,13.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2131,Ag,0,Staphylococcus aureus,0,MF359584,green_synthesis using Ulva fasciata,ZOI,,2.65,11.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2132,Ag,0,Staphylococcus aureus,0,MF359584,green_synthesis using Ulva fasciata,ZOI,,1.33,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2133,Ag,0,Staphylococcus aureus,0,MF359584,green_synthesis using Ulva fasciata,ZOI,,0.66,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2134,Ag,0,Salmonella enterica,0,KY315943,green_synthesis using Ulva fasciata,ZOI,,170.0,20.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2135,Ag,0,Salmonella enterica,0,KY315943,green_synthesis using Ulva fasciata,ZOI,,85.0,18.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2136,Ag,0,Salmonella enterica,0,KY315943,green_synthesis using Ulva fasciata,ZOI,,42.5,16.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2137,Ag,0,Salmonella enterica,0,KY315943,green_synthesis using Ulva fasciata,ZOI,,21.25,14.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2138,Ag,0,Salmonella enterica,0,KY315943,green_synthesis using Ulva fasciata,ZOI,,10.625,12.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2139,Ag,0,Salmonella enterica,0,KY315943,green_synthesis using Ulva fasciata,ZOI,,0.31,11.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2140,Ag,0,Salmonella enterica,0,KY315943,green_synthesis using Ulva fasciata,ZOI,,2.65,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2141,Ag,0,Salmonella enterica,0,KY315943,green_synthesis using Ulva fasciata,ZOI,,1.33,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2142,Ag,0,Salmonella enterica,0,KY315943,green_synthesis using Ulva fasciata,ZOI,,0.66,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2143,Ag,0,Candida albicans,0,KU852509,green_synthesis using Ulva fasciata,ZOI,,170.0,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2144,Ag,0,Candida albicans,0,KU852509,green_synthesis using Ulva fasciata,ZOI,,85.0,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2145,Ag,0,Candida albicans,0,KU852509,green_synthesis using Ulva fasciata,ZOI,,42.5,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2146,Ag,0,Candida albicans,0,KU852509,green_synthesis using Ulva fasciata,ZOI,,21.25,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2147,Ag,0,Candida albicans,0,KU852509,green_synthesis using Ulva fasciata,ZOI,,10.625,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2148,Ag,0,Candida albicans,0,KU852509,green_synthesis using Ulva fasciata,ZOI,,0.31,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2149,Ag,0,Candida albicans,0,KU852509,green_synthesis using Ulva fasciata,ZOI,,2.65,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2150,Ag,0,Candida albicans,0,KU852509,green_synthesis using Ulva fasciata,ZOI,,1.33,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2151,Ag,0,Candida albicans,0,KU852509,green_synthesis using Ulva fasciata,ZOI,,0.66,0.0,14.45,15.55,15.0,spherical,18.0,,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2651,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,170.0,26.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2652,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,85.0,20.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2653,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,42.5,18.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2654,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,21.25,16.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2655,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,10.625,15.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2656,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,5.31,14.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2657,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,2.65,13.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2658,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,1.33,11.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2659,Ag,0,Staphylococcus aureus,0,,chemical_synthesis using AgNO3,ZOI,,170.0,27.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2660,Ag,0,Staphylococcus aureus,0,,chemical_synthesis using AgNO3,ZOI,,85.0,22.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2661,Ag,0,Staphylococcus aureus,0,,chemical_synthesis using AgNO3,ZOI,,42.5,19.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2662,Ag,0,Staphylococcus aureus,0,,chemical_synthesis using AgNO3,ZOI,,21.25,1.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2663,Ag,0,Staphylococcus aureus,0,,chemical_synthesis using AgNO3,ZOI,,10.625,14.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2664,Ag,0,Staphylococcus aureus,0,,chemical_synthesis using AgNO3,ZOI,,5.31,13.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2665,Ag,0,Staphylococcus aureus,0,,chemical_synthesis using AgNO3,ZOI,,2.65,11.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2666,Ag,0,Salmonella enterica,0,,chemical_synthesis using AgNO3,ZOI,,170.0,20.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2667,Ag,0,Salmonella enterica,0,,chemical_synthesis using AgNO3,ZOI,,85.0,18.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2668,Ag,0,Salmonella enterica,0,,chemical_synthesis using AgNO3,ZOI,,42.5,16.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2669,Ag,0,Salmonella enterica,0,,chemical_synthesis using AgNO3,ZOI,,21.25,14.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
2670,Ag,0,Salmonella enterica,0,,chemical_synthesis using AgNO3,ZOI,,10.625,12.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
