sn,np,coating,bacteria,mdr,strain,np_synthesis,method,mic_np_µg_ml,concentration,zoi_np_mm,np_size_min_nm,np_size_max_nm,np_size_avg_nm,shape,time_set_hours,zeta_potential_mV,solvent_for_extract,temperature_for_extract_C,duration_preparing_extract_min,precursor_of_np,concentration_of_precursor_mM,hydrodynamic_diameter_nm,ph_during_synthesis,reference,doi,article_list,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
1467,Ag,0,Pseudomonas aeruginosa,0,PAO1,Chemical synthesis using sodium borohydride,MIC,11.25,,,5.07,7.99,6.53,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,2.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
1468,Ag,0,Staphylococcus epidermidis,0,ATCC 190918,Chemical synthesis using sodium borohydride,MIC,11.25,,,5.07,7.99,6.53,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,2.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
1469,Ag,0,Escherichia coli,0,10P50,Chemical synthesis using sodium borohydride,MIC,22.5,,,5.07,7.99,6.53,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,2.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
1470,Ag,0,Staphylococcus aureus,1,MRSA ATCC 19606,Chemical synthesis using sodium borohydride,MIC,45,,,5.07,7.99,6.53,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,2.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
1471,Ag,0,Staphylococcus aureus,0,MSSA ATCC 25923,Chemical synthesis using sodium borohydride,MIC,45,,,5.07,7.99,6.53,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,2.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3166,Ag,0,Pseudomonas aeruginosa,0,PAO1,Chemical synthesis using sodium borohydride,ZOI,,90.0,3.0,1.41,2.33,1.87,,24.0,,water (Milli-Q),-2.0,120.0,AgNO3,20.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3167,Ag,0,Staphylococcus epidermidis,0,ATCC 190918,Chemical synthesis using sodium borohydride,ZOI,,90.0,3.0,1.41,2.33,1.87,,24.0,,water (Milli-Q),-2.0,120.0,AgNO3,20.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3168,Ag,0,Escherichia coli,0,10P50,Chemical synthesis using sodium borohydride,ZOI,,90.0,4.0,1.41,2.33,1.87,,24.0,,water (Milli-Q),-2.0,120.0,AgNO3,20.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3169,Ag,0,Staphylococcus aureus,1,ATCC 19606,Chemical synthesis using sodium borohydride,ZOI,,90.0,2.0,1.41,2.33,1.87,,24.0,,water (Milli-Q),-2.0,120.0,AgNO3,20.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3170,Ag,0,Staphylococcus aureus,1,ATCC 25923,Chemical synthesis using sodium borohydride,ZOI,,90.0,3.5,1.41,2.33,1.87,,24.0,,water (Milli-Q),-2.0,120.0,AgNO3,20.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3171,Ag,0,Pseudomonas aeruginosa,0,PAO1,Chemical synthesis using sodium borohydride,ZOI,,90.0,6.0,2.48,3.38,2.93,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,20.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3172,Ag,0,Staphylococcus epidermidis,0,ATCC 190918,Chemical synthesis using sodium borohydride,ZOI,,90.0,8.5,2.48,3.38,2.93,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,20.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3173,Ag,0,Escherichia coli,0,10P50,Chemical synthesis using sodium borohydride,ZOI,,90.0,7.0,2.48,3.38,2.93,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,20.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3174,Ag,0,Staphylococcus aureus,1,ATCC 19606,Chemical synthesis using sodium borohydride,ZOI,,90.0,4.0,2.48,3.38,2.93,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,20.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3175,Ag,0,Staphylococcus aureus,1,ATCC 25923,Chemical synthesis using sodium borohydride,ZOI,,90.0,6.0,5.07,7.99,6.53,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,2.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3176,Ag,0,Pseudomonas aeruginosa,0,PAO1,Chemical synthesis using sodium borohydride,ZOI,,90.0,2.0,5.07,7.99,6.53,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,2.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3177,Ag,0,Staphylococcus epidermidis,0,ATCC 190918,Chemical synthesis using sodium borohydride,ZOI,,90.0,2.0,5.07,7.99,6.53,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,2.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3178,Ag,0,Escherichia coli,0,10P50,Chemical synthesis using sodium borohydride,ZOI,,90.0,2.5,5.07,7.99,6.53,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,2.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3179,Ag,0,Staphylococcus aureus,1,ATCC 19606,Chemical synthesis using sodium borohydride,ZOI,,90.0,2.0,5.07,7.99,6.53,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,2.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
3180,Ag,0,Staphylococcus aureus,1,ATCC 25923,Chemical synthesis using sodium borohydride,ZOI,,90.0,2.5,5.07,7.99,6.53,,24.0,,water (Milli-Q),-2.0,1440.0,AgNO3,2.0,,,https://pubs.rsc.org/en/content/articlelanding/2019/na/c9na00017h,10.1039/c9na00017h,164,Nanoscale Advances,Royal Society of Chemistry (RSC),2019,The interplay between size and valence state on the antibacterial activity of sub-10 nm silver nanoparticles,True,True,gold,164_c9na00017h.pdf,1
