sn,NP,bacteria,strain,NP_synthesis,drug,drug_dose_µg_disk,NP_concentration_µg_ml,NP_size_min_nm,NP_size_max_nm,NP_size_avg_nm,shape,method,ZOI_drug_mm_or_MIC _µg_ml,error_ZOI_drug_mm_or_MIC_µg_ml,ZOI_NP_mm_or_MIC_np_µg_ml,error_ZOI_NP_mm_or_MIC_np_µg_ml,ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,error_ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,fold_increase_in_antibacterial_activity,zeta_potential_mV,MDR,FIC,effect,reference,doi,article_list,time_hr,coating_with_antimicrobial_peptide_polymers,combined_MIC,peptide_MIC,viability_%,viability_error,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
798,Ag,Pseudomonas aeruginosa,,green_synthesis using extract of Acinetobacter baumannii,Imipenem,,,1.0,9.0,4.7,spherical,MIC,8.0,,64.0,,4.0,,,,,0.56,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
799,Ag,Pseudomonas aeruginosa,,green_synthesis using extract of Acinetobacter baumannii,Ceftriaxone,,,1.0,9.0,4.7,spherical,MIC,1024.0,,64.0,,16.0,,,,,0.26,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
800,Ag,Pseudomonas aeruginosa,,green_synthesis using extract of Acinetobacter baumannii,Cefepime,,,1.0,9.0,4.7,spherical,MIC,32.0,,64.0,,8.0,,,,,0.37,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
801,Ag,Pseudomonas aeruginosa,,green_synthesis using extract of Acinetobacter baumannii,Ceftazidime,,,1.0,9.0,4.7,spherical,MIC,64.0,,64.0,,16.0,,,,,0.5,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
802,Ag,Pseudomonas aeruginosa,,green_synthesis using extract of Acinetobacter baumannii,,,,1.0,9.0,4.7,spherical,MIC,,,64.0,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
803,Ag,Pseudomonas aeruginosa,,green_synthesis using extract of Acinetobacter baumannii,Imipenem,,,1.0,9.0,4.7,spherical,MBC,16.0,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
804,Ag,Pseudomonas aeruginosa,,green_synthesis using extract of Acinetobacter baumannii,Ceftriaxone,,,1.0,9.0,4.7,spherical,MBC,,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
805,Ag,Pseudomonas aeruginosa,,green_synthesis using extract of Acinetobacter baumannii,Cefepime,,,1.0,9.0,4.7,spherical,MBC,64.0,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
806,Ag,Pseudomonas aeruginosa,,green_synthesis using extract of Acinetobacter baumannii,Ceftazidime,,,1.0,9.0,4.7,spherical,MBC,128.0,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
807,Ag,Pseudomonas aeruginosa,,green_synthesis using extract of Acinetobacter baumannii,,,,1.0,9.0,4.7,spherical,MBC,,,128.0,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
808,Ag,Acinetobacter baumannii,,green_synthesis using extract of Acinetobacter baumannii,Imipenem,,,1.0,9.0,4.7,spherical,MIC,8.0,,8.0,,2.0,,,,,0.5,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
809,Ag,Acinetobacter baumannii,,green_synthesis using extract of Acinetobacter baumannii,Ceftriaxone,,,1.0,9.0,4.7,spherical,MIC,1024.0,,8.0,,4.0,,,,,0.5,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
810,Ag,Acinetobacter baumannii,,green_synthesis using extract of Acinetobacter baumannii,Cefepime,,,1.0,9.0,4.7,spherical,MIC,32.0,,8.0,,2.0,,,,,0.31,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
811,Ag,Acinetobacter baumannii,,green_synthesis using extract of Acinetobacter baumannii,Ceftazidime,,,1.0,9.0,4.7,spherical,MIC,64.0,,8.0,,2.0,,,,,0.28,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
812,Ag,Acinetobacter baumannii,,green_synthesis using extract of Acinetobacter baumannii,,,,1.0,9.0,4.7,spherical,MIC,,,8.0,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
813,Ag,Acinetobacter baumannii,,green_synthesis using extract of Acinetobacter baumannii,Imipenem,,,1.0,9.0,4.7,spherical,MBC,16.0,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
814,Ag,Acinetobacter baumannii,,green_synthesis using extract of Acinetobacter baumannii,Ceftriaxone,,,1.0,9.0,4.7,spherical,MBC,,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
815,Ag,Acinetobacter baumannii,,green_synthesis using extract of Acinetobacter baumannii,Cefepime,,,1.0,9.0,4.7,spherical,MBC,64.0,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
816,Ag,Acinetobacter baumannii,,green_synthesis using extract of Acinetobacter baumannii,Ceftazidime,,,1.0,9.0,4.7,spherical,MBC,128.0,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
817,Ag,Acinetobacter baumannii,,green_synthesis using extract of Acinetobacter baumannii,,,,1.0,9.0,4.7,spherical,MBC,,,16.0,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
818,Ag,Proteus sp.,,green_synthesis using extract of Acinetobacter baumannii,Imipenem,,,1.0,9.0,4.7,spherical,MIC,16.0,,32.0,,4.0,,,,,0.37,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
819,Ag,Proteus sp.,,green_synthesis using extract of Acinetobacter baumannii,Ceftriaxone,,,1.0,9.0,4.7,spherical,MIC,1024.0,,32.0,,16.0,,,,,0.51,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
820,Ag,Proteus sp.,,green_synthesis using extract of Acinetobacter baumannii,Cefepime,,,1.0,9.0,4.7,spherical,MIC,64.0,,32.0,,8.0,,,,,0.5,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
821,Ag,Proteus sp.,,green_synthesis using extract of Acinetobacter baumannii,Ceftazidime,,,1.0,9.0,4.7,spherical,MIC,32.0,,32.0,,8.0,,,,,0.5,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
822,Ag,Proteus sp.,,green_synthesis using extract of Acinetobacter baumannii,,,,1.0,9.0,4.7,spherical,MIC,,,32.0,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
823,Ag,Proteus sp.,,green_synthesis using extract of Acinetobacter baumannii,Imipenem,,,1.0,9.0,4.7,spherical,MBC,32.0,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
824,Ag,Proteus sp.,,green_synthesis using extract of Acinetobacter baumannii,Ceftriaxone,,,1.0,9.0,4.7,spherical,MBC,,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
825,Ag,Proteus sp.,,green_synthesis using extract of Acinetobacter baumannii,Cefepime,,,1.0,9.0,4.7,spherical,MBC,128.0,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
826,Ag,Proteus sp.,,green_synthesis using extract of Acinetobacter baumannii,Ceftazidime,,,1.0,9.0,4.7,spherical,MBC,64.0,,,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
827,Ag,Proteus sp.,,green_synthesis using extract of Acinetobacter baumannii,,,,1.0,9.0,4.7,spherical,MBC,,,64.0,,,,,,,,,https://www.nature.com/articles/s41598-022-19698-0,10.1038/s41598-022-19698-0,30,24.0,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
828,Ag,Staphylococcus aureus,,green_synthesis using C. zylinicum aqueous extracts,,,,10.0,78.9,44.45,spherical,MIC,,,4.5,0.04,,,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
829,Ag,Acinetobacter baumannii,,green_synthesis using C. zylinicum aqueous extracts,,,,10.0,78.9,44.45,spherical,MIC,,,5.7,0.02,,,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
830,Ag,Pseudomonas aeruginosa,,green_synthesis using C. zylinicum aqueous extracts,,,,10.0,78.9,44.45,spherical,MIC,,,3.1,0.01,,,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
831,Ag,Klebsiella pneumoniae,,green_synthesis using C. zylinicum aqueous extracts,,,,10.0,78.9,44.45,spherical,MIC,,,2.8,0.03,,,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
832,Ag,Staphylococcus aureus,,green_synthesis using C. zylinicum aqueous extracts,Gentamicin,20.0,20.0,10.0,78.9,44.45,spherical,well_diffusion,0.46,0.06,25.0,0.2,4.8,0.2,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1
