sn,NP,bacteria,strain,NP_synthesis,drug,drug_dose_µg_disk,NP_concentration_µg_ml,NP_size_min_nm,NP_size_max_nm,NP_size_avg_nm,shape,method,ZOI_drug_mm_or_MIC _µg_ml,error_ZOI_drug_mm_or_MIC_µg_ml,ZOI_NP_mm_or_MIC_np_µg_ml,error_ZOI_NP_mm_or_MIC_np_µg_ml,ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,error_ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,fold_increase_in_antibacterial_activity,zeta_potential_mV,MDR,FIC,effect,reference,doi,article_list,time_hr,coating_with_antimicrobial_peptide_polymers,combined_MIC,peptide_MIC,viability_%,viability_error,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
761,Ag,Staphylococcus aureus,,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Ampicillin,,,20.0,50.0,35.0,spherical,MIC,0.5,,12.0,,,,,-18,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0224904,10.1371/journal.pone.0224904,28,,,,,,,PLOS ONE,Public Library of Science (PLoS),2019,Enhancement of antibiotics antimicrobial activity due to the silver nanoparticles impact on the cell membrane,True,True,gold,28_10.1371@journal.pone.0224904.pdf,1
762,Ag,Bacillus subtilis,,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Ampicillin,,,20.0,50.0,35.0,spherical,MIC,0.1,,11.0,,,,,-18,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0224904,10.1371/journal.pone.0224904,28,,,,,,,PLOS ONE,Public Library of Science (PLoS),2019,Enhancement of antibiotics antimicrobial activity due to the silver nanoparticles impact on the cell membrane,True,True,gold,28_10.1371@journal.pone.0224904.pdf,1
763,Ag,Escherichia coli,,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Biapenem,,,20.0,50.0,35.0,spherical,MIC,0.05,,10.0,,,,,-18,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0224904,10.1371/journal.pone.0224904,28,,,,,,,PLOS ONE,Public Library of Science (PLoS),2019,Enhancement of antibiotics antimicrobial activity due to the silver nanoparticles impact on the cell membrane,True,True,gold,28_10.1371@journal.pone.0224904.pdf,1
764,Ag,Salmonella typhimurium,,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Biapenem,,,20.0,50.0,35.0,spherical,MIC,0.05,,10.0,,,,,-18,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0224904,10.1371/journal.pone.0224904,28,,,,,,,PLOS ONE,Public Library of Science (PLoS),2019,Enhancement of antibiotics antimicrobial activity due to the silver nanoparticles impact on the cell membrane,True,True,gold,28_10.1371@journal.pone.0224904.pdf,1
765,Ag,Staphylococcus aureus,,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Biapenem,,,20.0,50.0,35.0,spherical,MIC,0.05,,12.0,,,,,-18,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0224904,10.1371/journal.pone.0224904,28,,,,,,,PLOS ONE,Public Library of Science (PLoS),2019,Enhancement of antibiotics antimicrobial activity due to the silver nanoparticles impact on the cell membrane,True,True,gold,28_10.1371@journal.pone.0224904.pdf,1
766,Ag,Bacillus subtilis,,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Biapenem,,,20.0,50.0,35.0,spherical,MIC,0.01,,11.0,,,,,-18,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0224904,10.1371/journal.pone.0224904,28,,,,,,,PLOS ONE,Public Library of Science (PLoS),2019,Enhancement of antibiotics antimicrobial activity due to the silver nanoparticles impact on the cell membrane,True,True,gold,28_10.1371@journal.pone.0224904.pdf,1
767,Ag,Escherichia coli,,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Aztreonam,,,20.0,50.0,35.0,spherical,MIC,1.0,,10.0,,,,,-18,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0224904,10.1371/journal.pone.0224904,28,,,,,,,PLOS ONE,Public Library of Science (PLoS),2019,Enhancement of antibiotics antimicrobial activity due to the silver nanoparticles impact on the cell membrane,True,True,gold,28_10.1371@journal.pone.0224904.pdf,1
768,Ag,Salmonella typhimurium,,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Aztreonam,,,20.0,50.0,35.0,spherical,MIC,0.05,,10.0,,,,,-18,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0224904,10.1371/journal.pone.0224904,28,,,,,,,PLOS ONE,Public Library of Science (PLoS),2019,Enhancement of antibiotics antimicrobial activity due to the silver nanoparticles impact on the cell membrane,True,True,gold,28_10.1371@journal.pone.0224904.pdf,1
769,Ag,Staphylococcus aureus,,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Aztreonam,,,20.0,50.0,35.0,spherical,MIC,0.05,,12.0,,,,,-18,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0224904,10.1371/journal.pone.0224904,28,,,,,,,PLOS ONE,Public Library of Science (PLoS),2019,Enhancement of antibiotics antimicrobial activity due to the silver nanoparticles impact on the cell membrane,True,True,gold,28_10.1371@journal.pone.0224904.pdf,1
770,Ag,Bacillus subtilis,,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Aztreonam,,,20.0,50.0,35.0,spherical,MIC,32.0,,11.0,,,,,-18,,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0224904,10.1371/journal.pone.0224904,28,,,,,,,PLOS ONE,Public Library of Science (PLoS),2019,Enhancement of antibiotics antimicrobial activity due to the silver nanoparticles impact on the cell membrane,True,True,gold,28_10.1371@journal.pone.0224904.pdf,1
