sn,NP,bacteria,strain,NP_synthesis,drug,drug_dose_µg_disk,NP_concentration_µg_ml,NP_size_min_nm,NP_size_max_nm,NP_size_avg_nm,shape,method,ZOI_drug_mm_or_MIC _µg_ml,error_ZOI_drug_mm_or_MIC_µg_ml,ZOI_NP_mm_or_MIC_np_µg_ml,error_ZOI_NP_mm_or_MIC_np_µg_ml,ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,error_ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,fold_increase_in_antibacterial_activity,zeta_potential_mV,MDR,FIC,effect,reference,doi,article_list,time_hr,coating_with_antimicrobial_peptide_polymers,combined_MIC,peptide_MIC,viability_%,viability_error,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
2991,ZnO,Salmonella typhi,MTCC 98,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20.0,20.0,20.0,,MIC,,,0.16,0.01,0.62,0.13,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
2992,ZnO,Salmonella typhi,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20.0,20.0,20.0,,MIC,,,0.16,0.01,0.62,0.03,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
2993,ZnO,Trichophyton mentagrophytes,MTCC 8476,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20.0,20.0,20.0,,MIC,,,0.33,0.14,,,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
2994,ZnO,Cryptococcus neoformans,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20.0,20.0,20.0,,MIC,,,26.6,14.4,,,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
2995,ZnO,Bacillus subtilis,MTCC 736,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.57,0.04,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
2996,ZnO,Bacillus subtilis,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.77,0.03,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
2997,ZnO,Klebsiella pneumoniae,MTCC 109,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.67,0.09,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
2998,ZnO,Klebsiella pneumoniae,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.6,0.13,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
2999,ZnO,Staphylococcus aureus,MTCC 737,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.58,0.05,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
3000,ZnO,Staphylococcus aureus,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.69,0.05,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
3001,ZnO,Escherichia coli,MTCC 739,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.64,0.07,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
3002,ZnO,Escherichia coli,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.66,0.07,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
3003,ZnO,Pseudomonas aeruginosa,MTCC 741,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.64,0.09,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
3004,ZnO,Pseudomonas aeruginosa,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.6,0.03,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
3005,ZnO,Salmonella typhi,MTCC 98,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.51,0.05,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
3006,ZnO,Salmonella typhi,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20.0,20.0,20.0,,MIC,,,,,0.55,0.08,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
3007,ZnO,Trichophyton mentagrophytes,MTCC 8476,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Amphotericin B,,,20.0,20.0,20.0,,MIC,,,,,0.5,0.09,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
3008,ZnO,Cryptococcus neoformans,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Fluconazole,,,20.0,20.0,20.0,,MIC,,,,,0.68,0.01,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1
