sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
3350,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,75.0,WST-1,,68.775,10.1371/journal.pone.0065756,106,,27.3,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3351,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,100.0,WST-1,,66.622,10.1371/journal.pone.0065756,106,,27.3,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3352,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,5.0,WST-1,,99.038,10.1371/journal.pone.0065756,106,,21.0,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3353,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,25.0,WST-1,,95.879,10.1371/journal.pone.0065756,106,,21.0,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3354,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,50.0,WST-1,,94.918,10.1371/journal.pone.0065756,106,,21.0,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3355,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,75.0,WST-1,,94.918,10.1371/journal.pone.0065756,106,,21.0,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3356,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,100.0,WST-1,,93.819,10.1371/journal.pone.0065756,106,,21.0,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3357,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,5.0,WST-1,,95.604,10.1371/journal.pone.0065756,106,,24.6,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3358,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,25.0,WST-1,,90.385,10.1371/journal.pone.0065756,106,,24.6,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3359,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,50.0,WST-1,,79.808,10.1371/journal.pone.0065756,106,,24.6,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3360,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,75.0,WST-1,,59.753,10.1371/journal.pone.0065756,106,,24.6,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3361,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,100.0,WST-1,,55.632,10.1371/journal.pone.0065756,106,,24.6,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3362,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,5.0,WST-1,,96.566,10.1371/journal.pone.0065756,106,,27.3,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3363,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,25.0,WST-1,,91.484,10.1371/journal.pone.0065756,106,,27.3,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3364,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,50.0,WST-1,,84.615,10.1371/journal.pone.0065756,106,,27.3,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3365,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,75.0,WST-1,,79.808,10.1371/journal.pone.0065756,106,,27.3,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
3366,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,100.0,WST-1,,62.637,10.1371/journal.pone.0065756,106,,27.3,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,True,gold,106_jiang2013.pdf,1
