sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
1035,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Stomach,Epithelial,Adult,24,,MTT,TetrazoliumSalt,17.921,10.1186/s11671-019-2967-1,28,,,33.23,AGS,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1036,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Stomach,Epithelial,Adult,24,,MTT,TetrazoliumSalt,19.176,10.1186/s11671-019-2967-1,28,,,33.23,AGS,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1037,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Stomach,Epithelial,Adult,24,,MTT,TetrazoliumSalt,19.534,10.1186/s11671-019-2967-1,28,,,33.23,AGS,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1038,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Stomach,Epithelial,Adult,24,,MTT,TetrazoliumSalt,21.326,10.1186/s11671-019-2967-1,28,,,33.23,AGS,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1039,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Stomach,Epithelial,Adult,24,,MTT,TetrazoliumSalt,3.7634,10.1186/s11671-019-2967-1,28,,,33.23,AGS,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1040,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,107.26,10.1186/s11671-019-2967-1,28,,8.7,42.28,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1041,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,101.59,10.1186/s11671-019-2967-1,28,,8.7,42.28,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1042,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,98.761,10.1186/s11671-019-2967-1,28,,8.7,42.28,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1043,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,85.664,10.1186/s11671-019-2967-1,28,,8.7,42.28,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1044,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,67.257,10.1186/s11671-019-2967-1,28,,8.7,42.28,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1045,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,84.779,10.1186/s11671-019-2967-1,28,,99.0,47.44,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1046,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,83.54,10.1186/s11671-019-2967-1,28,,99.0,47.44,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1047,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,76.637,10.1186/s11671-019-2967-1,28,,99.0,47.44,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1048,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,60.885,10.1186/s11671-019-2967-1,28,,99.0,47.44,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1049,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,34.69,10.1186/s11671-019-2967-1,28,,99.0,47.44,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1050,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,5.4867,10.1186/s11671-019-2967-1,28,,,33.23,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1051,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,5.4867,10.1186/s11671-019-2967-1,28,,,33.23,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1052,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,5.4867,10.1186/s11671-019-2967-1,28,,,33.23,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1053,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,4.2478,10.1186/s11671-019-2967-1,28,,,33.23,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1054,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Cervix,Epithelial,Adult,24,,MTT,TetrazoliumSalt,4.2478,10.1186/s11671-019-2967-1,28,,,33.23,HeLa,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1055,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,71.45,10.1186/s11671-019-2967-1,28,,8.7,42.28,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1056,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,63.976,10.1186/s11671-019-2967-1,28,,8.7,42.28,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1057,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,50.673,10.1186/s11671-019-2967-1,28,,8.7,42.28,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1058,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,46.637,10.1186/s11671-019-2967-1,28,,8.7,42.28,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1059,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,36.921,10.1186/s11671-019-2967-1,28,,8.7,42.28,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1060,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,60.538,10.1186/s11671-019-2967-1,28,,99.0,47.44,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1061,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,59.791,10.1186/s11671-019-2967-1,28,,99.0,47.44,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1062,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,31.54,10.1186/s11671-019-2967-1,28,,99.0,47.44,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1063,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,1.9432,10.1186/s11671-019-2967-1,28,,99.0,47.44,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1064,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,3.5874,10.1186/s11671-019-2967-1,28,,99.0,47.44,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1065,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,4.6338,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1066,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,4.0359,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1067,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,2.9895,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1068,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,1.3453,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1069,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,1.1958,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1070,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,97.369,10.1186/s11671-019-2967-1,28,,8.7,42.28,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1071,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,95.658,10.1186/s11671-019-2967-1,28,,8.7,42.28,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1072,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,93.756,10.1186/s11671-019-2967-1,28,,8.7,42.28,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1073,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,92.805,10.1186/s11671-019-2967-1,28,,8.7,42.28,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1074,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,75.689,10.1186/s11671-019-2967-1,28,,8.7,42.28,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1075,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,99.271,10.1186/s11671-019-2967-1,28,,99.0,47.44,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1076,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,96.038,10.1186/s11671-019-2967-1,28,,99.0,47.44,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1077,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,89.952,10.1186/s11671-019-2967-1,28,,99.0,47.44,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1078,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,82.536,10.1186/s11671-019-2967-1,28,,99.0,47.44,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1079,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,48.875,10.1186/s11671-019-2967-1,28,,99.0,47.44,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1080,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,3.4231,10.1186/s11671-019-2967-1,28,,,33.23,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1081,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,3.4231,10.1186/s11671-019-2967-1,28,,,33.23,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1082,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,3.0428,10.1186/s11671-019-2967-1,28,,,33.23,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1083,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,1.9017,10.1186/s11671-019-2967-1,28,,,33.23,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1084,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,2.2821,10.1186/s11671-019-2967-1,28,,,33.23,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1085,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,93.237,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1086,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,74.101,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1087,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,20.144,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
1088,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,21.295,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,True,gold,28_10.1186@s11671-019-2967-1.pdf,1
