sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
5524,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,NR,neutral red,95.40373,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5525,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,NR,neutral red,96.89441,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5526,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,NR,neutral red,94.40994,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5527,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,NR,neutral red,82.48447,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5528,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,NR,neutral red,54.65839,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5529,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,NR,neutral red,43.22981,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5530,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,NR,neutral red,20.86957,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5531,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,NR,neutral red,23.35404,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5532,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,NR,neutral red,31.30435,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5533,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,NR,neutral red,42.73292,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5534,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,3,,MTT,tetrazolium salt,107.3292,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5535,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,3,,MTT,tetrazolium salt,113.7888,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5536,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,3,,MTT,tetrazolium salt,112.795,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5537,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,3,,MTT,tetrazolium salt,119.2547,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5538,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,3,,MTT,tetrazolium salt,110.8075,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5539,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,3,,MTT,tetrazolium salt,93.41615,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5540,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,3,,MTT,tetrazolium salt,11.42857,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5541,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,3,,MTT,tetrazolium salt,0.0,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5542,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,3,,MTT,tetrazolium salt,0.0,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5543,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,3,,MTT,tetrazolium salt,0.0,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5544,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,108.323,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5545,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,95.40373,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5546,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,101.8634,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5547,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,101.8634,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5548,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,96.39751,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5549,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,67.08074,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5550,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,13.91304,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5551,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,3.975155,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5552,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,3.975155,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5553,Cu2O,,,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,0.0,10.1186/1743-8977-6-14,156,,88.5,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5554,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,NR,neutral red,113.8624,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5555,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,4,,NR,neutral red,109.2064,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5556,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,5,,NR,neutral red,84.2328,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5557,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,6,,NR,neutral red,93.1217,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5558,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,7,,NR,neutral red,92.27513,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5559,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,8,,NR,neutral red,113.0159,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5560,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,9,,NR,neutral red,98.20106,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5561,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,10,,NR,neutral red,96.93121,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5562,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,11,,NR,neutral red,79.15344,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5563,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,12,,NR,neutral red,74.07407,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5564,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,109.6296,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5565,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,103.7037,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5566,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,93.1217,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5567,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,68.14815,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5568,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,30.05291,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5569,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,22.85714,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5570,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,17.77778,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5571,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,18.62434,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5572,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,21.16402,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5573,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,25.82011,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5574,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,105.3968,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5575,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,109.2064,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5576,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,95.2381,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5577,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,104.5503,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5578,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,93.54498,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5579,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,85.07937,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5580,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,11.85185,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5581,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,13.12169,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5582,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,3.386243,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5583,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,0.0,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5584,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,106.6667,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5585,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,88.04233,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5586,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,95.2381,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5587,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,83.80953,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5588,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,46.98413,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5589,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,31.74603,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5590,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,10.15873,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
5591,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,10.15873,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,True,gold,156_lanone2009.pdf,1
