sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
4345,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,89.14729,10.1007/s11671-009-9413-8,136,,8.0,,B cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4346,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,81.00775,10.1007/s11671-009-9413-8,136,,8.0,,B cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4347,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,67.05426,10.1007/s11671-009-9413-8,136,,8.0,,B cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4348,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,43.41085,10.1007/s11671-009-9413-8,136,,8.0,,B cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4349,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,21.31783,10.1007/s11671-009-9413-8,136,,8.0,,B cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4350,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,62.7907,10.1007/s11671-009-9413-8,136,,8.0,,NK cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4351,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,44.57364,10.1007/s11671-009-9413-8,136,,8.0,,NK cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4352,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,26.74419,10.1007/s11671-009-9413-8,136,,8.0,,NK cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4353,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,13.56589,10.1007/s11671-009-9413-8,136,,8.0,,NK cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4354,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,3.100775,10.1007/s11671-009-9413-8,136,,8.0,,NK cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4355,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,25.1938,10.1007/s11671-009-9413-8,136,,8.0,,Monocytes,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4356,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,6.976744,10.1007/s11671-009-9413-8,136,,8.0,,Monocytes,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4357,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,34.63439,10.1007/s11671-009-9413-8,136,,8.0,,T cells (all types),Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4358,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,44.3355,10.1007/s11671-009-9413-8,136,,8.0,,Naive T-cell,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4359,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,18.08616,10.1007/s11671-009-9413-8,136,,8.0,,Memory T-cell,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4360,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,19.89648,10.1007/s11671-009-9413-8,136,,4.0,,CD4+T cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4361,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,29.9326,10.1007/s11671-009-9413-8,136,,3.0,,CD4+T cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4362,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,55.32121,10.1007/s11671-009-9413-8,136,,20.0,,CD4+T cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4363,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,62.23176,10.1007/s11671-009-9413-8,136,,4.0,,CD4+T cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4364,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,19.74249,10.1007/s11671-009-9413-8,136,,4.0,,CD4+T cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4365,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,2.575107,10.1007/s11671-009-9413-8,136,,4.0,,CD4+T cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4366,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,77.25322,10.1007/s11671-009-9413-8,136,,20.0,,CD4+T cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4367,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,50.64378,10.1007/s11671-009-9413-8,136,,20.0,,CD4+T cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
4368,ZnO,,,,,,,,H,Human,Blood,,A,24,,,propidium iodide,12.87554,10.1007/s11671-009-9413-8,136,,20.0,,CD4+T cells,Nanoscale Research Letters,Springer Science and Business Media LLC,2009,The Influences of Cell Type and ZnO Nanoparticle Size on Immune Cell Cytotoxicity and Cytokine Induction,True,True,gold,136_hanley2009.pdf,1
