sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
2291,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,24,50.0,CCK-8,TetrazoliumSalt,108.59,10.1371/journal.pone.0099175,74,,20.0,,95D,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,True,gold,74_liu2014.pdf,1
2292,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,24,50.0,CCK-8,TetrazoliumSalt,108.59,10.1371/journal.pone.0099175,74,,40.0,,95D,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,True,gold,74_liu2014.pdf,1
2293,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,48,50.0,CCK-8,TetrazoliumSalt,63.246,10.1371/journal.pone.0099175,74,,5.0,,95D,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,True,gold,74_liu2014.pdf,1
2294,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,48,50.0,CCK-8,TetrazoliumSalt,102.63,10.1371/journal.pone.0099175,74,,10.0,,95D,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,True,gold,74_liu2014.pdf,1
2295,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,48,50.0,CCK-8,TetrazoliumSalt,107.88,10.1371/journal.pone.0099175,74,,20.0,,95D,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,True,gold,74_liu2014.pdf,1
2296,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,48,50.0,CCK-8,TetrazoliumSalt,106.44,10.1371/journal.pone.0099175,74,,40.0,,95D,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,True,gold,74_liu2014.pdf,1
2297,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,72,50.0,CCK-8,TetrazoliumSalt,65.394,10.1371/journal.pone.0099175,74,,5.0,,95D,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,True,gold,74_liu2014.pdf,1
2298,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,72,50.0,CCK-8,TetrazoliumSalt,99.523,10.1371/journal.pone.0099175,74,,10.0,,95D,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,True,gold,74_liu2014.pdf,1
2299,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,72,50.0,CCK-8,TetrazoliumSalt,103.1,10.1371/journal.pone.0099175,74,,20.0,,95D,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,True,gold,74_liu2014.pdf,1
2300,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,72,50.0,CCK-8,TetrazoliumSalt,105.49,10.1371/journal.pone.0099175,74,,40.0,,95D,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,True,gold,74_liu2014.pdf,1
