sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
1582,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,0.3,MTT,TetrazoliumSalt,99.739,10.1007/s10856-019-6221-2,44,,6.3,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1583,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,0.6,MTT,TetrazoliumSalt,99.087,10.1007/s10856-019-6221-2,44,,6.3,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1584,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,1.2,MTT,TetrazoliumSalt,97.523,10.1007/s10856-019-6221-2,44,,6.3,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1585,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,2.5,MTT,TetrazoliumSalt,97.262,10.1007/s10856-019-6221-2,44,,6.3,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1586,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,5.0,MTT,TetrazoliumSalt,96.61,10.1007/s10856-019-6221-2,44,,6.3,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1587,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,,24,0.3,NRU,NeutralRed,98.705,10.1007/s10856-019-6221-2,44,,18.0,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1588,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,,24,0.6,NRU,NeutralRed,100.29,10.1007/s10856-019-6221-2,44,,18.0,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1589,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,,24,1.2,NRU,NeutralRed,100.58,10.1007/s10856-019-6221-2,44,,18.0,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1590,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,,24,2.5,NRU,NeutralRed,96.547,10.1007/s10856-019-6221-2,44,,18.0,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1591,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,,24,5.0,NRU,NeutralRed,72.806,10.1007/s10856-019-6221-2,44,,18.0,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1592,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,0.3,NRU,NeutralRed,98.993,10.1007/s10856-019-6221-2,44,,215.0,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1593,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,0.6,NRU,NeutralRed,84.748,10.1007/s10856-019-6221-2,44,,215.0,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1594,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,1.2,NRU,NeutralRed,77.41,10.1007/s10856-019-6221-2,44,,215.0,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1595,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,2.5,NRU,NeutralRed,76.691,10.1007/s10856-019-6221-2,44,,215.0,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1596,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,5.0,NRU,NeutralRed,41.727,10.1007/s10856-019-6221-2,44,,215.0,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1597,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,0.3,NRU,NeutralRed,100.0,10.1007/s10856-019-6221-2,44,,6.3,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1598,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,0.6,NRU,NeutralRed,100.29,10.1007/s10856-019-6221-2,44,,6.3,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1599,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,1.2,NRU,NeutralRed,99.424,10.1007/s10856-019-6221-2,44,,6.3,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1600,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,2.5,NRU,NeutralRed,100.29,10.1007/s10856-019-6221-2,44,,6.3,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1601,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,,24,5.0,NRU,NeutralRed,98.705,10.1007/s10856-019-6221-2,44,,6.3,,hFOB1.19,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1602,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.3,MTT,TetrazoliumSalt,94.416,10.1007/s10856-019-6221-2,44,,18.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1603,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.6,MTT,TetrazoliumSalt,92.893,10.1007/s10856-019-6221-2,44,,18.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1604,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,,24,1.2,MTT,TetrazoliumSalt,88.198,10.1007/s10856-019-6221-2,44,,18.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1605,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,,24,2.5,MTT,TetrazoliumSalt,64.848,10.1007/s10856-019-6221-2,44,,18.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1606,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,,24,5.0,MTT,TetrazoliumSalt,66.244,10.1007/s10856-019-6221-2,44,,18.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1607,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.3,MTT,TetrazoliumSalt,90.355,10.1007/s10856-019-6221-2,44,,215.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1608,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.6,MTT,TetrazoliumSalt,88.198,10.1007/s10856-019-6221-2,44,,215.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1609,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,1.2,MTT,TetrazoliumSalt,83.503,10.1007/s10856-019-6221-2,44,,215.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1610,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,2.5,MTT,TetrazoliumSalt,23.223,10.1007/s10856-019-6221-2,44,,215.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1611,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,5.0,MTT,TetrazoliumSalt,13.325,10.1007/s10856-019-6221-2,44,,215.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1612,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.3,MTT,TetrazoliumSalt,99.112,10.1007/s10856-019-6221-2,44,,6.3,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1613,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.6,MTT,TetrazoliumSalt,99.112,10.1007/s10856-019-6221-2,44,,6.3,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1614,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,1.2,MTT,TetrazoliumSalt,99.112,10.1007/s10856-019-6221-2,44,,6.3,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1615,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,2.5,MTT,TetrazoliumSalt,94.162,10.1007/s10856-019-6221-2,44,,6.3,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1616,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,5.0,MTT,TetrazoliumSalt,95.305,10.1007/s10856-019-6221-2,44,,6.3,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1617,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.3,NRU,NeutralRed,95.07,10.1007/s10856-019-6221-2,44,,18.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1618,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.6,NRU,NeutralRed,90.645,10.1007/s10856-019-6221-2,44,,18.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1619,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,,24,1.2,NRU,NeutralRed,81.037,10.1007/s10856-019-6221-2,44,,18.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1620,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,,24,2.5,NRU,NeutralRed,80.025,10.1007/s10856-019-6221-2,44,,18.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1621,Au,Rod,,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,,24,5.0,NRU,NeutralRed,74.21,10.1007/s10856-019-6221-2,44,,18.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1622,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.3,NRU,NeutralRed,99.747,10.1007/s10856-019-6221-2,44,,215.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1623,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.6,NRU,NeutralRed,87.105,10.1007/s10856-019-6221-2,44,,215.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1624,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,1.2,NRU,NeutralRed,82.427,10.1007/s10856-019-6221-2,44,,215.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1625,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,2.5,NRU,NeutralRed,43.363,10.1007/s10856-019-6221-2,44,,215.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1626,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,5.0,NRU,NeutralRed,26.422,10.1007/s10856-019-6221-2,44,,215.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1627,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.3,NRU,NeutralRed,99.747,10.1007/s10856-019-6221-2,44,,6.3,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
1628,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,,24,0.6,NRU,NeutralRed,100.0,10.1007/s10856-019-6221-2,44,,6.3,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,True,hybrid,44_10.1007@s10856-019-6221-2.pdf,1
