domain,pdf,doi,doi_url,suggested_filename,notes
seltox,169_1-s2.0-S0003996921000649-main.pdf,10.1016/j.archoralbio.2021.105101,https://doi.org/10.1016/j.archoralbio.2021.105101,169_1-s2.0-S0003996921000649-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,198_1-s2.0-S2590207524000170-main.pdf,10.1016/j.bioflm.2024.100192,https://doi.org/10.1016/j.bioflm.2024.100192,198_1-s2.0-S2590207524000170-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,69_pageni2018.pdf,10.1016/j.biomaterials.2018.05.007,https://doi.org/10.1016/j.biomaterials.2018.05.007,69_pageni2018.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,183_mishra2020.pdf,10.1016/j.btre.2020.e00571,https://doi.org/10.1016/j.btre.2020.e00571,183_mishra2020.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,116_1-s2.0-S2215017X2300036X-main.pdf,10.1016/j.btre.2023.e00816,https://doi.org/10.1016/j.btre.2023.e00816,116_1-s2.0-S2215017X2300036X-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,199_1-s2.0-S0927775724007131-main.pdf,10.1016/j.colsurfa.2024.133852,https://doi.org/10.1016/j.colsurfa.2024.133852,199_1-s2.0-S0927775724007131-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,173_1-s2.0-S2666086524000134-main.pdf,10.1016/j.crgsc.2024.100408,https://doi.org/10.1016/j.crgsc.2024.100408,173_1-s2.0-S2666086524000134-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,155_1-s2.0-S0928098723003111-main.pdf,10.1016/j.ejps.2023.106683,https://doi.org/10.1016/j.ejps.2023.106683,155_1-s2.0-S0928098723003111-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,121_1-s2.0-S2405665024000490-main.pdf,10.1016/j.emcon.2024.100348,https://doi.org/10.1016/j.emcon.2024.100348,121_1-s2.0-S2405665024000490-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,143_1-s2.0-S235218642100715X-main.pdf,10.1016/j.eti.2021.102067,https://doi.org/10.1016/j.eti.2021.102067,143_1-s2.0-S235218642100715X-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,120_1-s2.0-S2772753X24001059-main.pdf,10.1016/j.focha.2024.100709,https://doi.org/10.1016/j.focha.2024.100709,120_1-s2.0-S2772753X24001059-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,111_1-s2.0-S0308814622019227-main.pdf,10.1016/j.foodchem.2022.133960,https://doi.org/10.1016/j.foodchem.2022.133960,111_1-s2.0-S0308814622019227-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,203_1-s2.0-S0956713518302330-main.pdf,10.1016/j.foodcont.2018.05.008,https://doi.org/10.1016/j.foodcont.2018.05.008,203_1-s2.0-S0956713518302330-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,92_10.1016@j.heliyon.2019.e01333.pdf,10.1016/j.heliyon.2019.e01333,https://doi.org/10.1016/j.heliyon.2019.e01333,92_10.1016@j.heliyon.2019.e01333.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,114_10.1016@j.heliyon.2019.e02980.pdf,10.1016/j.heliyon.2019.e02980,https://doi.org/10.1016/j.heliyon.2019.e02980,114_10.1016@j.heliyon.2019.e02980.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,185_1-s2.0-S2405844020304692-main.pdf,10.1016/j.heliyon.2020.e03624,https://doi.org/10.1016/j.heliyon.2020.e03624,185_1-s2.0-S2405844020304692-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,124_1-s2.0-S2405844020313372-main.pdf,10.1016/j.heliyon.2020.e04493,https://doi.org/10.1016/j.heliyon.2020.e04493,124_1-s2.0-S2405844020313372-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,205_1-s2.0-S2405844021021368-main.pdf,10.1016/j.heliyon.2021.e08033,https://doi.org/10.1016/j.heliyon.2021.e08033,205_1-s2.0-S2405844021021368-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,122_1-s2.0-S2405844022007605-main.pdf,10.1016/j.heliyon.2022.e09472,https://doi.org/10.1016/j.heliyon.2022.e09472,122_1-s2.0-S2405844022007605-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,122_1-s2.0-S2405844022007605-main.pdf,10.1016/j.heliyon.2022.e09474,https://doi.org/10.1016/j.heliyon.2022.e09474,122_1-s2.0-S2405844022007605-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,154_1-s2.0-S2405844022012981-main.pdf,10.1016/j.heliyon.2022.e10010,https://doi.org/10.1016/j.heliyon.2022.e10010,154_1-s2.0-S2405844022012981-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,218_1-s2.0-S240584402302950X-main.pdf,10.1016/j.heliyon.2023.e15743,https://doi.org/10.1016/j.heliyon.2023.e15743,218_1-s2.0-S240584402302950X-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,131_1-s2.0-S2405844023059960-main.pdf,10.1016/j.heliyon.2023.e18788,https://doi.org/10.1016/j.heliyon.2023.e18788,131_1-s2.0-S2405844023059960-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,126_1-s2.0-S2405844023062692-main.pdf,10.1016/j.heliyon.2023.e19061,https://doi.org/10.1016/j.heliyon.2023.e19061,126_1-s2.0-S2405844023062692-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,144_1-s2.0-S2405844023099796-main.pdf,10.1016/j.heliyon.2023.e22771,https://doi.org/10.1016/j.heliyon.2023.e22771,144_1-s2.0-S2405844023099796-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,140_1-s2.0-S2405844024008466-main.pdf,10.1016/j.heliyon.2024.e24815,https://doi.org/10.1016/j.heliyon.2024.e24815,140_1-s2.0-S2405844024008466-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,117_1-s2.0-S240584402401291X-main.pdf,10.1016/j.heliyon.2024.e25260,https://doi.org/10.1016/j.heliyon.2024.e25260,117_1-s2.0-S240584402401291X-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,182_main.pdf,10.1016/j.heliyon.2024.e28971,https://doi.org/10.1016/j.heliyon.2024.e28971,182_main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,119_1-s2.0-S2405844024065319-main.pdf,10.1016/j.heliyon.2024.e30500,https://doi.org/10.1016/j.heliyon.2024.e30500,119_1-s2.0-S2405844024065319-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,146_1-s2.0-S2405844024071470-main.pdf,10.1016/j.heliyon.2024.e31116,https://doi.org/10.1016/j.heliyon.2024.e31116,146_1-s2.0-S2405844024071470-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,200_1-s2.0-S0141813023028775-main.pdf,10.1016/j.ijbiomac.2023.125982,https://doi.org/10.1016/j.ijbiomac.2023.125982,200_1-s2.0-S0141813023028775-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,165_1-s2.0-S2590156724000173-main.pdf,10.1016/j.ijpx.2024.100245,https://doi.org/10.1016/j.ijpx.2024.100245,165_1-s2.0-S2590156724000173-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,150_1-s2.0-S2666934X23000259-main.pdf,10.1016/j.jciso.2023.100098,https://doi.org/10.1016/j.jciso.2023.100098,150_1-s2.0-S2666934X23000259-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,133_1-s2.0-S030057122030066X-main.pdf,10.1016/j.jdent.2020.103327,https://doi.org/10.1016/j.jdent.2020.103327,133_1-s2.0-S030057122030066X-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,161_1-s2.0-S0304389421012802-main.pdf,10.1016/j.jhazmat.2021.126316,https://doi.org/10.1016/j.jhazmat.2021.126316,161_1-s2.0-S0304389421012802-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,106_steffy2017.pdf,10.1016/j.jiph.2017.10.006,https://doi.org/10.1016/j.jiph.2017.10.006,106_steffy2017.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,137_asimuddin2018.pdf,10.1016/j.jksus.2018.09.014,https://doi.org/10.1016/j.jksus.2018.09.014,137_asimuddin2018.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,219_1-s2.0-S1018364720303001-main.pdf,10.1016/j.jksus.2020.09.024,https://doi.org/10.1016/j.jksus.2020.09.024,219_1-s2.0-S1018364720303001-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,157_1-s2.0-S1018364720304092-main.pdf,10.1016/j.jksus.2020.101296,https://doi.org/10.1016/j.jksus.2020.101296,157_1-s2.0-S1018364720304092-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,166_1-s2.0-S1018364721002494-main.pdf,10.1016/j.jksus.2021.101587,https://doi.org/10.1016/j.jksus.2021.101587,166_1-s2.0-S1018364721002494-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,112_1-s2.0-S1018364721004110-main.pdf,10.1016/j.jksus.2021.101749,https://doi.org/10.1016/j.jksus.2021.101749,112_1-s2.0-S1018364721004110-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,216_1-s2.0-S1018364722000775-main.pdf,10.1016/j.jksus.2022.101896,https://doi.org/10.1016/j.jksus.2022.101896,216_1-s2.0-S1018364722000775-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,220_1-s2.0-S1018364722000787-main.pdf,10.1016/j.jksus.2022.101897,https://doi.org/10.1016/j.jksus.2022.101897,220_1-s2.0-S1018364722000787-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,132_1-s2.0-S1018364722005547-main.pdf,10.1016/j.jksus.2022.102373,https://doi.org/10.1016/j.jksus.2022.102373,132_1-s2.0-S1018364722005547-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,217_1-s2.0-S1018364723004214-main.pdf,10.1016/j.jksus.2023.102959,https://doi.org/10.1016/j.jksus.2023.102959,217_1-s2.0-S1018364723004214-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,170_1-s2.0-S1018364724001769-main.pdf,10.1016/j.jksus.2024.103264,https://doi.org/10.1016/j.jksus.2024.103264,170_1-s2.0-S1018364724001769-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,184_1-s2.0-S1018364724002489-main.pdf,10.1016/j.jksus.2024.103336,https://doi.org/10.1016/j.jksus.2024.103336,184_1-s2.0-S1018364724002489-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,192_1-s2.0-S1684118216300238-main.pdf,10.1016/j.jmii.2016.03.002,https://doi.org/10.1016/j.jmii.2016.03.002,192_1-s2.0-S1684118216300238-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,172_1-s2.0-S2238785422002198-main.pdf,10.1016/j.jmrt.2022.02.049,https://doi.org/10.1016/j.jmrt.2022.02.049,172_1-s2.0-S2238785422002198-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,160_1-s2.0-S1687850724001882-main.pdf,10.1016/j.jrras.2024.101004,https://doi.org/10.1016/j.jrras.2024.101004,160_1-s2.0-S1687850724001882-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,118_1-s2.0-S1319610314001586-main.pdf,10.1016/j.jscs.2014.10.004,https://doi.org/10.1016/j.jscs.2014.10.004,118_1-s2.0-S1319610314001586-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,204_1-s2.0-S1658361217300483-main.pdf,10.1016/j.jtumed.2017.02.008,https://doi.org/10.1016/j.jtumed.2017.02.008,204_1-s2.0-S1658361217300483-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,23_1-s2.0-S0944501315300136-main.pdf,10.1016/j.micres.2015.09.009,https://doi.org/10.1016/j.micres.2015.09.009,23_1-s2.0-S0944501315300136-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,113_1-s2.0-S2773078623000079-main.pdf,10.1016/j.napere.2023.100026,https://doi.org/10.1016/j.napere.2023.100026,113_1-s2.0-S2773078623000079-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,123_1-s2.0-S2949822823000710-main.pdf,10.1016/j.nxmate.2023.100071,https://doi.org/10.1016/j.nxmate.2023.100071,123_1-s2.0-S2949822823000710-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,156_1-s2.0-S294982952400024X-main.pdf,10.1016/j.nxnano.2024.100063,https://doi.org/10.1016/j.nxnano.2024.100063,156_1-s2.0-S294982952400024X-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,148_1-s2.0-S2352952022000469-main.pdf,10.1016/j.onano.2022.100084,https://doi.org/10.1016/j.onano.2022.100084,148_1-s2.0-S2352952022000469-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,149_1-s2.0-S2773111123000293-main.pdf,10.1016/j.plana.2023.100052,https://doi.org/10.1016/j.plana.2023.100052,149_1-s2.0-S2773111123000293-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,109_gunalan2012.pdf,10.1016/j.pnsc.2012.11.015,https://doi.org/10.1016/j.pnsc.2012.11.015,109_gunalan2012.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,194_1-s2.0-S003257912300514X-main.pdf,10.1016/j.psj.2023.102995,https://doi.org/10.1016/j.psj.2023.102995,194_1-s2.0-S003257912300514X-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,162_1-s2.0-S2211715622004052-main.pdf,10.1016/j.rechem.2022.100686,https://doi.org/10.1016/j.rechem.2022.100686,162_1-s2.0-S2211715622004052-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,128_1-s2.0-S2211715623002229-main.pdf,10.1016/j.rechem.2023.100983,https://doi.org/10.1016/j.rechem.2023.100983,128_1-s2.0-S2211715623002229-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,168_1-s2.0-S2211715623005131-main.pdf,10.1016/j.rechem.2023.101274,https://doi.org/10.1016/j.rechem.2023.101274,168_1-s2.0-S2211715623005131-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,136_1-s2.0-S2590048X24000244-main.pdf,10.1016/j.rinma.2024.100550,https://doi.org/10.1016/j.rinma.2024.100550,136_1-s2.0-S2590048X24000244-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,184_1-s2.0-S1018364724002489-main.pdf,10.1016/j.rinp.2017.07.044,https://doi.org/10.1016/j.rinp.2017.07.044,184_1-s2.0-S1018364724002489-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,201_1-s2.0-S1013905218301780-main.pdf,10.1016/j.sdentj.2018.10.004,https://doi.org/10.1016/j.sdentj.2018.10.004,201_1-s2.0-S1013905218301780-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,151_1-s2.0-S1319562X19301676-main.pdf,10.1016/j.sjbs.2019.09.005,https://doi.org/10.1016/j.sjbs.2019.09.005,151_1-s2.0-S1319562X19301676-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,186_1-s2.0-S1319562X2030139X-main.pdf,10.1016/j.sjbs.2020.04.026,https://doi.org/10.1016/j.sjbs.2020.04.026,186_1-s2.0-S1319562X2030139X-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,147_1-s2.0-S1319562X21003788-main.pdf,10.1016/j.sjbs.2021.05.007,https://doi.org/10.1016/j.sjbs.2021.05.007,147_1-s2.0-S1319562X21003788-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,191_1-s2.0-S1319562X21007725-main.pdf,10.1016/j.sjbs.2021.08.084,https://doi.org/10.1016/j.sjbs.2021.08.084,191_1-s2.0-S1319562X21007725-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,129_1-s2.0-S1319562X21010408-main.pdf,10.1016/j.sjbs.2021.12.007,https://doi.org/10.1016/j.sjbs.2021.12.007,129_1-s2.0-S1319562X21010408-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,135_1-s2.0-S1319562X22003734-main.pdf,10.1016/j.sjbs.2022.103457,https://doi.org/10.1016/j.sjbs.2022.103457,135_1-s2.0-S1319562X22003734-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,176_1-s2.0-S1350417724001718-main.pdf,10.1016/j.ultsonch.2024.106923,https://doi.org/10.1016/j.ultsonch.2024.106923,176_1-s2.0-S1350417724001718-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,179_d2ra04717a.pdf,10.1039/d2ra04717a,https://doi.org/10.1039/d2ra04717a,179_d2ra04717a.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,19_markowska2014.pdf,10.1099/jmm.0.068833-0,https://doi.org/10.1099/jmm.0.068833-0,19_markowska2014.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,22_lambio0680.pdf,10.1111/lam.13759,https://doi.org/10.1111/lam.13759,22_lambio0680.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,5_habash2014.pdf,10.1128/aac.03170-14,https://doi.org/10.1128/aac.03170-14,5_habash2014.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,24_swolana2020.pdf,10.1128/aac.03170-14,https://doi.org/10.1128/aac.03170-14,24_swolana2020.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,130_Evidence-Based Complementary and Alternative Medicine - 2018 - Ansari - OneРІР‚С’Pot Facile Green Synthesis of Silver.pdf,10.1155/2018/1860280,https://doi.org/10.1155/2018/1860280,130_Evidence-Based_Complementary_and_Alternative_Medicine_-_2018_-_Ansari_-_OneРІР‚С’Pot_Facile_Green_Synthesis_of_Silver.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,153_Bioinorganic Chemistry and Applications - 2019 - Qais - Antibacterial Effect of Silver Nanoparticles Synthesized Using.pdf,10.1155/2019/4649506,https://doi.org/10.1155/2019/4649506,153_Bioinorganic_Chemistry_and_Applications_-_2019_-_Qais_-_Antibacterial_Effect_of_Silver_Nanoparticles_Synthesized_Using.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,24_swolana2020.pdf,10.1166/jnn.2018.15013,https://doi.org/10.1166/jnn.2018.15013,24_swolana2020.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,36_chopade2012.pdf,10.2147/IJN.S24793,https://doi.org/10.2147/IJN.S24793,36_chopade2012.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,37_chopade2013.pdf,10.2147/IJN.S48913,https://doi.org/10.2147/IJN.S48913,37_chopade2013.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,16_IJN-49284-combined-efficacy-of-biologically-synthesized-silver-nanopar_081913.pdf,10.2147/IJN.S49284,https://doi.org/10.2147/IJN.S49284,16_IJN-49284-combined-efficacy-of-biologically-synthesized-silver-nanopar_081913.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,38_NMRJ_Volume 5_Issue 1_Pages 44-54.pdf,10.22034/nmrj.2020.01.006,https://doi.org/10.22034/nmrj.2020.01.006,38_NMRJ_Volume_5_Issue_1_Pages_44-54.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,98_ijpr-19-70.pdf,10.22037/ijpr.2019.15578.13190,https://doi.org/10.22037/ijpr.2019.15578.13190,98_ijpr-19-70.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,108_JPAM_Vol_15_Issue4_p_1907-1914.pdf,10.22207/ JPAM.15.4.12,https://doi.org/10.22207/ JPAM.15.4.12,108_JPAM_Vol_15_Issue4_p_1907-1914.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,214_JMedLife-14-823.pdf,10.25122/jml-2021-0270,https://doi.org/10.25122/jml-2021-0270,214_JMedLife-14-823.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,93_green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.pdf,10.26502/jnr.2688-8521008,https://doi.org/10.26502/jnr.2688-8521008,93_green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,125_848.pdf,10.2741/E848,https://doi.org/10.2741/E848,125_848.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,127_1-s2.0-S0022030221000254-main.pdf,10.3168/jds.2020-19049,https://doi.org/10.3168/jds.2020-19049,127_1-s2.0-S0022030221000254-main.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,211_fbioe-10-820218.pdf,10.3389/fbioe.2022.820218,https://doi.org/10.3389/fbioe.2022.820218,211_fbioe-10-820218.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,13_pompilio2018.pdf,10.3389/fmicb.2018.01349,https://doi.org/10.3389/fmicb.2018.01349,13_pompilio2018.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,4_antibiotics-11-01219-v2.pdf,10.3390/antibiotics11091219,https://doi.org/10.3390/antibiotics11091219,4_antibiotics-11-01219-v2.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,107_molecules-26-06140-v4.pdf,10.3390/molecules26206140,https://doi.org/10.3390/molecules26206140,107_molecules-26-06140-v4.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,24_swolana2020.pdf,10.3390/nano10051010,https://doi.org/10.3390/nano10051010,24_swolana2020.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,99_10.3390@nano10081614.pdf,10.3390/nano10081614,https://doi.org/10.3390/nano10081614,99_10.3390@nano10081614.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
seltox,188_nanomaterials-08-00586-v2.pdf,10.3390/nano8080586,https://doi.org/10.3390/nano8080586,188_nanomaterials-08-00586-v2.pdf,Download only legal OA PDF. Save into data/pdfs/pdf_seltox/ with suggested filename.
